4,755159026965087	6,595204400875436
7,698094133040104	-2,48442683727828
8,326874536538687	-2,0890050706940353
5,1964116609729984	6,736759613170491
7,5754291210828475	-1,2436334185879958
7,7800068236956905	-2,5010794483434795
4,827818332193361	6,461421320682824
5,1020341037140415	7,1669891336979035
7,810028904954214	-0,8829979639664554
5,85491143083657	6,355129659115576
5,05980367734136	5,702385307904565
4,620560790538098	6,542291627709085
4,9117892864820165	7,4901707537999105
6,999368856529381	-1,5312339622284783
7,327906247455467	-0,721632176840337
7,991816952184393	-2,12653131437344
4,853270364382269	6,564073177229786
4,436977539609677	7,106817953983684
5,019099733182227	6,788116174504418
7,817080298310756	-1,4867076522221643
4,255508617525992	6,737217856209647
5,477443307898773	6,593347561572491
5,045441336170104	7,2364955914915745
7,125829705718034	-1,43231878272413
4,389230645304036	5,974854860536997
5,213850357471192	6,484297733467068
5,779115867200014	6,704057409325481
8,057218403599226	-2,295704997965735
7,113479850626378	-1,5333474245446248
7,6916937354410235	-1,5394902796373942
7,599036828534412	-1,1817314810907842
4,900308898380871	7,003921390498503
5,566997948135806	6,7724307390308205
5,438072041213158	6,737321833080488
4,880404514216546	6,3868583255897935
6,961027351116784	-1,7350059759928338
5,163205803495773	6,122831667766387
6,923282521405932	-1,7018652799641398
4,6700526515298755	6,574452061694078
6,864513860839412	-1,3331479126815227
7,582011584915395	-1,7645230264725345
4,621033463328805	6,252194823337293
4,97788846316564	6,26011716336597
4,53740455906116	6,5223598861961705
4,996290641706041	7,039008706324165
8,57051734837632	-1,8119673093712234
4,653926787384115	7,085774304338713
7,849043800717723	-1,6350268238394532
7,479700676817801	-1,5872210805333489
4,956223984171832	6,588373437104129
5,0334961578405775	7,486004743918413
5,225123397998642	6,036223792724513
5,544700193836364	6,201209712817724
7,6840396440240655	-1,1008999173640253
7,60463740140703	-1,2242560356875183
5,511498951180075	7,369309344241283
5,158998969008988	6,659674734657335
4,714505424300649	6,797781748621339
7,921209660776163	-1,99978910158651
5,179461117099294	6,106786553721566
5,1000492785068205	7,463953515064278
4,831184261312536	5,642804723393456
7,645975412364063	-1,3739171472711222
5,6960555108834	6,313803245514773
4,422231377049237	6,2465650342005645
4,086124725174084	6,5407091473166235
5,016970689566869	6,1243211715337385
7,784878842004109	-1,4246091271164572
5,0165016480874165	6,790313352590201
8,387867802911732	-1,5423533759745196
4,142402325534666	6,554456195402664
7,7397399294144895	-0,9459345675861356
7,743973125396461	-1,664221632981817
5,224825374143257	6,894427460218234
7,210711252607641	-1,4075451516980293
4,956223984171832	6,588373437104129
8,479142976878565	-1,5898074917965392
7,119584135076296	-1,4864634436756456
7,816116836603409	-1,5250658740702494
4,527328606366182	6,442952970283429
4,871219809230734	6,473769062648982
8,295551199847795	-1,1899950794329737
8,509452978862798	-1,5920911173003796
5,64074122792394	6,38629459570042
5,607998459179516	6,745147230003272
7,8745016122652585	-2,3197642445352153
7,621437051604041	-2,408015042260961
7,929211013032624	-2,352259481346117
7,758982519149442	-1,6606112966395266
5,13809788490532	6,399067865837605
7,977061721400777	-1,8729511841165607
4,747903554546338	6,662297157774833
5,038092162377101	7,5080260078315595
4,295831614041058	6,54745291885274
7,819008779549355	-0,9350627121410768
7,997398738608137	-2,164378529346972
8,066350199054316	-2,27534673804655
7,262757089625163	-1,6260833997169009
5,0435796197885105	6,592449687753468
4,806325250685464	6,79309662068489
8,376346006369245	-1,734646138208622
8,135030511792108	-2,2235339573793294
4,63850587791971	6,008070056284286
8,490791570477578	-1,5503922140933575
4,42266464524888	6,459974105687472
7,828479293502667	-1,8756891303147136
4,35851531953154	6,651445971362395
5,079475419155553	6,890672417843673
4,940521857281086	6,125775438992475
8,148723974688226	-2,1571159971435026
7,69465828059328	-1,0801772220140453
8,385605680336186	-1,7662698313035026
4,5219225423645595	6,806171507247548
5,166744928959313	6,819834252934084
4,701456884001868	6,621225636535367
7,671526255926261	-2,5881407765662092
4,4977513644714415	7,041711300946462
8,121840622578427	-2,027933118910946
5,607550916054563	6,398569855796808
7,860796574366552	-1,892515192892607
7,47774489549502	-0,7027301898594942
8,323190652958658	-2,2637804635701997
7,117843483500396	-1,1057366016226307
5,046786983642319	5,70364696615622
4,670321962648549	6,5645883044888915
6,723624905821034	-1,5417323342803857
4,813140550485021	6,104206299462512
7,648347872920276	-1,4140219018804678
7,643177288689997	-1,7644404550260742
8,237108402069278	-1,7613399859548147
6,926324308166263	-1,6544383802705327
7,670566109180757	-2,3640582058519026
7,2528984311315385	-2,031347472977345
